horse,horseLabel,mother,motherLabel,father,fatherLabel,birthyear,deathyear,genderLabel
http://www.wikidata.org/entity/Q119297757,Lamie 29210,,,http://www.wikidata.org/entity/Q119299215,Vermouth 5497,1884,,female organism
http://www.wikidata.org/entity/Q119299215,Vermouth 5497,,,http://www.wikidata.org/entity/Q119223260,Picador I,,,male organism
http://www.wikidata.org/entity/Q119299906,Picador,,,,,,,male organism
http://www.wikidata.org/entity/Q119300459,Jeannette,,,http://www.wikidata.org/entity/Q119225022,Estraba,,,female organism
http://www.wikidata.org/entity/Q119300651,Alamet 896,http://www.wikidata.org/entity/Q119300459,Jeannette,http://www.wikidata.org/entity/Q119300837,Astor 850,1878,,male organism
http://www.wikidata.org/entity/Q119300837,Astor 850,,,http://www.wikidata.org/entity/Q117195146,Vidocq 732,1874,,male organism
http://www.wikidata.org/entity/Q119301182,Clara-Belle 874,,,http://www.wikidata.org/entity/Q119225022,Estraba,1874,,female organism
http://www.wikidata.org/entity/Q119304328,Marquise 16480,http://www.wikidata.org/entity/Q119305218,Bijou,http://www.wikidata.org/entity/Q119107683,Papillon 3559,,,female organism
http://www.wikidata.org/entity/Q119305218,Bijou,,,http://www.wikidata.org/entity/Q119247866,Mouton 1640,,,female organism
http://www.wikidata.org/entity/Q119305889,Corinne 15942,http://www.wikidata.org/entity/Q119306853,Cordelia 9999,http://www.wikidata.org/entity/Q119306212,La Force,,,female organism
http://www.wikidata.org/entity/Q119306212,La Force,,,,,1870,,male organism
http://www.wikidata.org/entity/Q119306853,Cordelia 9999,,,http://www.wikidata.org/entity/Q119307227,Bernadotte,1880,,female organism
http://www.wikidata.org/entity/Q119307227,Bernadotte,http://www.wikidata.org/entity/Q119308154,Jeanne 560,http://www.wikidata.org/entity/Q119307933,Malbranche 293,1875,,male organism
http://www.wikidata.org/entity/Q119307933,Malbranche 293,,,,,1867,,male organism
http://www.wikidata.org/entity/Q119308154,Jeanne 560,,,,,1868,,female organism
http://www.wikidata.org/entity/Q119309706,King-of-Perche 4975,http://www.wikidata.org/entity/Q119314120,Rustique,http://www.wikidata.org/entity/Q119314307,Chéri 6441,1882,,male organism
http://www.wikidata.org/entity/Q119314120,Rustique,,,http://www.wikidata.org/entity/Q117229448,Superior 730,,,female organism
http://www.wikidata.org/entity/Q119314307,Chéri 6441,,,http://www.wikidata.org/entity/Q119314616,Favora 725,,,male organism
http://www.wikidata.org/entity/Q119314616,Favora 725,http://www.wikidata.org/entity/Q119315002,Marie,http://www.wikidata.org/entity/Q117229489,Favori I,1872,,male organism
http://www.wikidata.org/entity/Q119315002,Marie,,,http://www.wikidata.org/entity/Q117195090,Coco 712,,,female organism
http://www.wikidata.org/entity/Q119317086,Julia 5676,http://www.wikidata.org/entity/Q119317482,Brillante 7014,http://www.wikidata.org/entity/Q117910117,Le Ferte 5144,1885,,female organism
http://www.wikidata.org/entity/Q119317482,Brillante 7014,,,http://www.wikidata.org/entity/Q117732706,Brilliant 756,,,female organism
http://www.wikidata.org/entity/Q119318117,L'Ami 1388,,,http://www.wikidata.org/entity/Q117210420,Coco,1873,,male organism
http://www.wikidata.org/entity/Q119318388,Celina,,,http://www.wikidata.org/entity/Q119247866,Mouton 1640,,,female organism
http://www.wikidata.org/entity/Q119321175,Lucullus 1104,,,http://www.wikidata.org/entity/Q118125122,Luther 792,1881,,male organism
http://www.wikidata.org/entity/Q119321954,Luther 611,,,http://www.wikidata.org/entity/Q118125122,Luther 792,1878,,male organism
http://www.wikidata.org/entity/Q119322065,Luther 1059,,,http://www.wikidata.org/entity/Q118125122,Luther 792,1880,,male organism
http://www.wikidata.org/entity/Q119322206,Luther 212,,,http://www.wikidata.org/entity/Q118125122,Luther 792,1881,,male organism
http://www.wikidata.org/entity/Q119347681,Arcangelo,,,,,2020,,male organism
http://www.wikidata.org/entity/Q119349061,Rose,,,http://www.wikidata.org/entity/Q119349084,Décidé,1868,,female organism
http://www.wikidata.org/entity/Q119349084,Décidé,,,,,1865,,male organism
http://www.wikidata.org/entity/Q119349134,Voltaire,,,http://www.wikidata.org/entity/Q119352708,Monarque,,,male organism
http://www.wikidata.org/entity/Q119349406,Monarque,,,http://www.wikidata.org/entity/Q118111598,Mina,,,male organism
http://www.wikidata.org/entity/Q119349460,L'Amie,,,http://www.wikidata.org/entity/Q119350056,Solide,,,female organism
http://www.wikidata.org/entity/Q119349818,Rochambeau 1382,http://www.wikidata.org/entity/Q118121546,Cocotte,http://www.wikidata.org/entity/Q117732706,Brilliant 756,1879,,male organism
http://www.wikidata.org/entity/Q119349936,Monarque 1806,,,http://www.wikidata.org/entity/Q119349818,Rochambeau 1382,1881,,male organism
http://www.wikidata.org/entity/Q119350056,Solide,,,,,,,male organism
http://www.wikidata.org/entity/Q119350255,Juliet 5710,,,http://www.wikidata.org/entity/Q117212675,Jupiter 216,1886,,female organism
http://www.wikidata.org/entity/Q119350347,Bon-Espoir 213,,,http://www.wikidata.org/entity/Q117732706,Brilliant 756,1879,,male organism
http://www.wikidata.org/entity/Q119350385,Va t'en 214,http://www.wikidata.org/entity/Q119350418,L'Amie,http://www.wikidata.org/entity/Q117732706,Brilliant 756,1880,,male organism
http://www.wikidata.org/entity/Q119350418,L'Amie,,,http://www.wikidata.org/entity/Q117229448,Superior 730,,,female organism
http://www.wikidata.org/entity/Q119350489,Raoul 1961,,,http://www.wikidata.org/entity/Q119349134,Voltaire,1882,,male organism
http://www.wikidata.org/entity/Q119352564,Madère 181,,,http://www.wikidata.org/entity/Q118125081,Pierre 887,1882,,male organism
http://www.wikidata.org/entity/Q119352708,Monarque,,,http://www.wikidata.org/entity/Q117195187,Coco II 714,,,male organism
http://www.wikidata.org/entity/Q119355497,Balzanée 2016,,,http://www.wikidata.org/entity/Q117748161,Brilliant 755,1882,,female organism
http://www.wikidata.org/entity/Q119357120,Cossette,,,http://www.wikidata.org/entity/Q119314616,Favora 725,,,female organism
http://www.wikidata.org/entity/Q119357646,Snowflake 107,,,http://www.wikidata.org/entity/Q117942496,Iago 768,1880,,male organism
http://www.wikidata.org/entity/Q119357860,Cocotte,,,http://www.wikidata.org/entity/Q117942496,Iago 768,,,female organism
http://www.wikidata.org/entity/Q119357975,Simplon 1269,http://www.wikidata.org/entity/Q119357860,Cocotte,http://www.wikidata.org/entity/Q117748161,Brilliant 755,1882,,male organism
http://www.wikidata.org/entity/Q119358576,Madeleine,,,,,,,female organism
http://www.wikidata.org/entity/Q119359261,Marmont 9145,,,http://www.wikidata.org/entity/Q119296212,Champeaux,1885,,male organism
http://www.wikidata.org/entity/Q119359815,Coco 762,,,http://www.wikidata.org/entity/Q119314616,Favora 725,1876,,male organism
http://www.wikidata.org/entity/Q119360079,Maleda 972,http://www.wikidata.org/entity/Q119360117,Cossette,http://www.wikidata.org/entity/Q118136673,Nogent,1878,,male organism
http://www.wikidata.org/entity/Q119360117,Cossette,,,http://www.wikidata.org/entity/Q117746522,Duke de Chartres,,,female organism
http://www.wikidata.org/entity/Q119360374,Rustique 12471,,,http://www.wikidata.org/entity/Q117748161,Brilliant 755,,,female organism
http://www.wikidata.org/entity/Q119360743,Bayard 7819,,,http://www.wikidata.org/entity/Q119314616,Favora 725,,,male organism
http://www.wikidata.org/entity/Q119360834,Rustique 1636,,,http://www.wikidata.org/entity/Q119360743,Bayard 7819,1883,,female organism
http://www.wikidata.org/entity/Q119361067,Madère,,,http://www.wikidata.org/entity/Q119255020,Madeira 770,,,male organism
http://www.wikidata.org/entity/Q119361097,Rustique 2086,,,http://www.wikidata.org/entity/Q119361067,Madère,1880,,female organism
http://www.wikidata.org/entity/Q119361222,Black Magic,http://www.wikidata.org/entity/Q119361313,Rapsody Magic,,,1953,,female organism
http://www.wikidata.org/entity/Q119361313,Rapsody Magic,http://www.wikidata.org/entity/Q119361438,Chelet Magic,,,1944,,female organism
http://www.wikidata.org/entity/Q119361438,Chelet Magic,,,http://www.wikidata.org/entity/Q117885266,Sir Laet,1938,,female organism
http://www.wikidata.org/entity/Q119361611,Titus de Vanoise,http://www.wikidata.org/entity/Q119361649,Ixia,http://www.wikidata.org/entity/Q120647071,Donamerr's Titan,2007,,male organism
http://www.wikidata.org/entity/Q119361649,Ixia,,,http://www.wikidata.org/entity/Q96021883,Silver Shadows Sheik,1996,,female organism
http://www.wikidata.org/entity/Q119361869,Lynnwood Dixiana II,http://www.wikidata.org/entity/Q119361899,Lynnwood Dixiana,http://www.wikidata.org/entity/Q119361940,Lynnwood Don,1948,,female organism
http://www.wikidata.org/entity/Q119361899,Lynnwood Dixiana,,,http://www.wikidata.org/entity/Q118163876,Don Again,1940,,female organism
http://www.wikidata.org/entity/Q119361940,Lynnwood Don,,,http://www.wikidata.org/entity/Q118163876,Don Again,1938,,male organism
http://www.wikidata.org/entity/Q119362043,Don Degas,,,http://www.wikidata.org/entity/Q119362068,Jehovah,1924,,male organism
http://www.wikidata.org/entity/Q119362068,Jehovah,http://www.wikidata.org/entity/Q120688130,Manie 54817,http://www.wikidata.org/entity/Q119362098,Carnot 66666,1909,,male organism
http://www.wikidata.org/entity/Q119362098,Carnot 66666,http://www.wikidata.org/entity/Q119362263,Perrette 30408,http://www.wikidata.org/entity/Q119362197,Belleau II,1905,,male organism
http://www.wikidata.org/entity/Q119362197,Belleau II,http://www.wikidata.org/entity/Q119362229,Lisette 50298,,,1904,,male organism
http://www.wikidata.org/entity/Q119362223,Zanzibar,,,http://www.wikidata.org/entity/Q13575295,In The Wings,1998,,female organism
http://www.wikidata.org/entity/Q119362229,Lisette 50298,,,http://www.wikidata.org/entity/Q117938048,Jules 37987,1897,,female organism
http://www.wikidata.org/entity/Q119362263,Perrette 30408,http://www.wikidata.org/entity/Q119362286,Martinette 24518,,,1900,,female organism
http://www.wikidata.org/entity/Q119362286,Martinette 24518,http://www.wikidata.org/entity/Q119362336,Bijou 23255,http://www.wikidata.org/entity/Q119359261,Marmont 9145,1885,,female organism
http://www.wikidata.org/entity/Q119362336,Bijou 23255,,,http://www.wikidata.org/entity/Q119362362,Avant-Coureur 4641,1885,,female organism
http://www.wikidata.org/entity/Q119362362,Avant-Coureur 4641,,,http://www.wikidata.org/entity/Q119266237,Narbonne 777,1881,,male organism
http://www.wikidata.org/entity/Q119367196,Major Clark 1284,http://www.wikidata.org/entity/Q119367220,Cléopâtre,http://www.wikidata.org/entity/Q119266237,Narbonne 777,1881,,male organism
http://www.wikidata.org/entity/Q119367220,Cléopâtre,,,http://www.wikidata.org/entity/Q117732706,Brilliant 756,,,female organism
http://www.wikidata.org/entity/Q119369271,Turenne 336,,,http://www.wikidata.org/entity/Q119266237,Narbonne 777,1882,,male organism
http://www.wikidata.org/entity/Q119369715,Turk 855,,,http://www.wikidata.org/entity/Q117195146,Vidocq 732,1873,,male organism
http://www.wikidata.org/entity/Q119397190,Tudor 1019,,,http://www.wikidata.org/entity/Q117748161,Brilliant 755,1882,,male organism
http://www.wikidata.org/entity/Q119397554,Adonaïs 83,,,http://www.wikidata.org/entity/Q117942496,Iago 768,1880,,male organism
http://www.wikidata.org/entity/Q119398349,Adonis 861,,,http://www.wikidata.org/entity/Q117980371,Bayard,1874,,male organism
http://www.wikidata.org/entity/Q119398919,Miard 978,,,http://www.wikidata.org/entity/Q119322065,Luther 1059,1880,,male organism
http://www.wikidata.org/entity/Q119399183,Catherine,,,http://www.wikidata.org/entity/Q119241611,French Monarch,,,female organism
http://www.wikidata.org/entity/Q119401871,Marshmallow,http://www.wikidata.org/entity/Q11308284,Shirayukihime,http://www.wikidata.org/entity/Q11299831,Kurofune,2009,,female organism
http://www.wikidata.org/entity/Q119402842,White Prince,http://www.wikidata.org/entity/Q26792854,Patchen Beauty,http://www.wikidata.org/entity/Q16991733,Devil His Due,2008,,male organism
http://www.wikidata.org/entity/Q119403944,Françoise,,,http://www.wikidata.org/entity/Q117746522,Duke de Chartres,,,female organism
http://www.wikidata.org/entity/Q119404038,African 895,http://www.wikidata.org/entity/Q119403944,Françoise,,,1877,,male organism
http://www.wikidata.org/entity/Q119404387,Vieux-Vaillant 1383,http://www.wikidata.org/entity/Q119449842,Fille de Vieux-Pierre 883,http://www.wikidata.org/entity/Q119522971,Pierre,1868,,male organism
http://www.wikidata.org/entity/Q119404631,Miss Karen Degas,,,http://www.wikidata.org/entity/Q119404772,Rem Degas,1957,,female organism
http://www.wikidata.org/entity/Q119404772,Rem Degas,http://www.wikidata.org/entity/Q119404892,Loo Degas,,,1941,,male organism
http://www.wikidata.org/entity/Q119404892,Loo Degas,,,http://www.wikidata.org/entity/Q118163876,Don Again,1937,,female organism
http://www.wikidata.org/entity/Q119405145,Sir William,http://www.wikidata.org/entity/Q119405342,Beatrix,http://www.wikidata.org/entity/Q117885283,Laet,1920,,male organism
http://www.wikidata.org/entity/Q119405342,Beatrix,,,http://www.wikidata.org/entity/Q117977278,Étudiant,1911,,female organism
http://www.wikidata.org/entity/Q119406477,Diana,,,http://www.wikidata.org/entity/Q119405145,Sir William,1930,,female organism
http://www.wikidata.org/entity/Q119406555,Dina,http://www.wikidata.org/entity/Q119406477,Diana,,,1937,,female organism
http://www.wikidata.org/entity/Q119408138,Avata 912,http://www.wikidata.org/entity/Q119408445,Bicotte,http://www.wikidata.org/entity/Q118136673,Nogent,1878,,male organism
http://www.wikidata.org/entity/Q119408445,Bicotte,,,http://www.wikidata.org/entity/Q117980371,Bayard,,,female organism
http://www.wikidata.org/entity/Q119412314,Karen,,,,,1941,,female organism
http://www.wikidata.org/entity/Q119412444,South Valley Carnova,,,,,1954,,female organism
http://www.wikidata.org/entity/Q119412824,Susie Lynn,,,http://www.wikidata.org/entity/Q119412901,Lyndon,1958,,female organism
http://www.wikidata.org/entity/Q119412901,Lyndon,http://www.wikidata.org/entity/Q119414324,Linda Maginot,http://www.wikidata.org/entity/Q119413038,Lee Don,1951,,male organism
http://www.wikidata.org/entity/Q119413038,Lee Don,,,http://www.wikidata.org/entity/Q119361940,Lynnwood Don,1947,,male organism
http://www.wikidata.org/entity/Q119414324,Linda Maginot,http://www.wikidata.org/entity/Q119414512,Black Beauty Laet,http://www.wikidata.org/entity/Q119415354,Maginot,1943,,female organism
http://www.wikidata.org/entity/Q119414512,Black Beauty Laet,,,http://www.wikidata.org/entity/Q117885283,Laet,,,female organism
http://www.wikidata.org/entity/Q119415354,Maginot,,,http://www.wikidata.org/entity/Q119415515,Enchanter,1939,,male organism
http://www.wikidata.org/entity/Q119415515,Enchanter,http://www.wikidata.org/entity/Q119438587,Dorothy B,http://www.wikidata.org/entity/Q119416964,Koncarcalyps,1933,,male organism
http://www.wikidata.org/entity/Q119416964,Koncarcalyps,http://www.wikidata.org/entity/Q119417147,Koncarness,http://www.wikidata.org/entity/Q119438786,Calyps 79632,1922,,male organism
http://www.wikidata.org/entity/Q119417147,Koncarness,http://www.wikidata.org/entity/Q119418545,Carchepet,http://www.wikidata.org/entity/Q119521054,Kontact,1918,,female organism
http://www.wikidata.org/entity/Q119418545,Carchepet,,,http://www.wikidata.org/entity/Q119362098,Carnot 66666,1913,,female organism
http://www.wikidata.org/entity/Q119419401,Lisabeth 27967,,,http://www.wikidata.org/entity/Q118136673,Nogent,1878,,female organism
http://www.wikidata.org/entity/Q119419751,Lerida III,http://www.wikidata.org/entity/Q119419401,Lisabeth 27967,,,,,male organism
http://www.wikidata.org/entity/Q119421078,Houleux,http://www.wikidata.org/entity/Q119443678,Séraphine 34193,http://www.wikidata.org/entity/Q119419751,Lerida III,1907,,male organism
http://www.wikidata.org/entity/Q119438587,Dorothy B,,,http://www.wikidata.org/entity/Q119421078,Houleux,1915,,female organism
http://www.wikidata.org/entity/Q119438659,M G's Black Diamond,http://www.wikidata.org/entity/Q120645204,Molita Laet 253499,http://www.wikidata.org/entity/Q119438717,Mc Gee,,,male organism
http://www.wikidata.org/entity/Q119438682,Fatma 25787,http://www.wikidata.org/entity/Q121999770,Rose 11158,http://www.wikidata.org/entity/Q117944231,Brilliant III,1888,,female organism
http://www.wikidata.org/entity/Q119438717,Mc Gee,http://www.wikidata.org/entity/Q120412853,La Ruby 251249,http://www.wikidata.org/entity/Q119438752,DID,1979,,male organism
http://www.wikidata.org/entity/Q119438738,Calypso 25017,http://www.wikidata.org/entity/Q119438682,Fatma 25787,http://www.wikidata.org/entity/Q119795341,Theudis 40871,1897,1915,male organism
http://www.wikidata.org/entity/Q119438752,DID,http://www.wikidata.org/entity/Q119438824,Princess,http://www.wikidata.org/entity/Q117923999,South Valley did-it,1974,,male organism
http://www.wikidata.org/entity/Q119438786,Calyps 79632,,,http://www.wikidata.org/entity/Q119438738,Calypso 25017,1910,,male organism
http://www.wikidata.org/entity/Q119438824,Princess,http://www.wikidata.org/entity/Q118168224,Miss Kazoo,http://www.wikidata.org/entity/Q118222329,La Rex,1968,,female organism
http://www.wikidata.org/entity/Q119438925,Bleue 7338,,,http://www.wikidata.org/entity/Q117229489,Favori I,1874,,female organism
